rcid,country_code,date,pro_climate_vote,abstain_from_vote
9060,GH,2019-12-19,1,0
9060,GR,2019-12-19,0,1
9060,GD,2019-12-19,1,0
9060,GT,2019-12-19,1,0
9060,GN,2019-12-19,1,0
9060,GW,2019-12-19,1,0
9060,GY,2019-12-19,1,0
9060,HT,2019-12-19,1,0
9060,HN,2019-12-19,1,0
9060,HU,2019-12-19,0,1
9060,IS,2019-12-19,0,1
9060,IN,2019-12-19,1,0
9060,ID,2019-12-19,1,0
9060,IR,2019-12-19,1,0
9060,IQ,2019-12-19,1,0
9060,IE,2019-12-19,0,1
9060,IL,2019-12-19,0,0
9060,IT,2019-12-19,0,1
9060,JM,2019-12-19,1,0
9060,JP,2019-12-19,1,0
9060,JO,2019-12-19,1,0
9060,KZ,2019-12-19,1,0
9060,KE,2019-12-19,1,0
9060,KI,2019-12-19,1,0
9060,KW,2019-12-19,1,0
9060,KG,2019-12-19,1,0
9060,LA,2019-12-19,1,0
9060,LV,2019-12-19,0,1
9060,LB,2019-12-19,1,0
9060,LS,2019-12-19,1,0
9060,LY,2019-12-19,1,0
9060,LI,2019-12-19,0,1
9060,LT,2019-12-19,0,1
9060,LU,2019-12-19,0,1
9060,MG,2019-12-19,1,0
9060,MW,2019-12-19,1,0
9060,MY,2019-12-19,1,0
9060,MV,2019-12-19,1,0
9060,ML,2019-12-19,1,0
9060,MT,2019-12-19,0,1
9060,MR,2019-12-19,1,0
9060,MU,2019-12-19,1,0
9060,MX,2019-12-19,1,0
9060,FM,2019-12-19,1,0
9060,MC,2019-12-19,1,0
9060,MN,2019-12-19,1,0
9060,ME,2019-12-19,0,1
9060,MA,2019-12-19,1,0
9060,MZ,2019-12-19,1,0
9060,MM,2019-12-19,1,0
9060,"NA",2019-12-19,1,0
9060,NP,2019-12-19,1,0
9060,NL,2019-12-19,0,1
9060,NZ,2019-12-19,0,1
9060,NI,2019-12-19,1,0
9060,NG,2019-12-19,1,0
9060,MK,2019-12-19,0,1
9060,NO,2019-12-19,0,1
9060,OM,2019-12-19,1,0
9060,PK,2019-12-19,1,0
9060,PW,2019-12-19,1,0
9060,PA,2019-12-19,1,0
9060,PG,2019-12-19,1,0
9060,PY,2019-12-19,1,0
9060,PE,2019-12-19,1,0
9060,PH,2019-12-19,1,0
9060,PL,2019-12-19,0,1
9060,PT,2019-12-19,0,1
9060,QA,2019-12-19,1,0
9060,KR,2019-12-19,1,0
9060,MD,2019-12-19,0,1
9060,RO,2019-12-19,0,1
9060,RU,2019-12-19,1,0
9060,RW,2019-12-19,1,0
9060,KN,2019-12-19,1,0
9060,LC,2019-12-19,1,0
9060,VC,2019-12-19,1,0
9060,WS,2019-12-19,1,0
9060,SM,2019-12-19,0,1
9060,SA,2019-12-19,1,0
9060,SN,2019-12-19,1,0
9060,YU,2019-12-19,0,1
9060,SC,2019-12-19,1,0
9060,SL,2019-12-19,1,0
9060,SG,2019-12-19,1,0
9060,SK,2019-12-19,0,1
9060,SI,2019-12-19,0,1
9060,SB,2019-12-19,1,0
9060,ZA,2019-12-19,1,0
9060,ES,2019-12-19,0,1
9060,LK,2019-12-19,1,0
9060,SD,2019-12-19,1,0
9060,SR,2019-12-19,1,0
9060,SE,2019-12-19,0,1
9060,CH,2019-12-19,0,1
9060,SY,2019-12-19,1,0
9060,TJ,2019-12-19,1,0
9060,TH,2019-12-19,1,0
9060,TL,2019-12-19,1,0
9060,TG,2019-12-19,1,0
9060,TT,2019-12-19,1,0
9060,TN,2019-12-19,1,0
9060,TR,2019-12-19,1,0
9060,TM,2019-12-19,1,0
9060,UG,2019-12-19,1,0
9060,UA,2019-12-19,0,1
9060,AE,2019-12-19,1,0
9060,GB,2019-12-19,0,1
9060,TZ,2019-12-19,1,0
9060,US,2019-12-19,0,0
9060,UY,2019-12-19,1,0
9060,UZ,2019-12-19,1,0
9060,VU,2019-12-19,1,0
9060,VE,2019-12-19,1,0
9060,VN,2019-12-19,1,0
9060,YE,2019-12-19,1,0
9060,ZM,2019-12-19,1,0
9060,ZW,2019-12-19,1,0
